cell_type	length
Lamp5Lhx61	157828
Lamp5Lhx61	1060332
Lamp5Lhx61	96809
Lamp5Lhx61	46066
Lamp5Lhx61	15934
Lamp5Lhx61	9884
Lamp5Lhx61	63111
Lamp5Lhx61	141418
Lamp5Lhx61	293046
Lamp5Lhx61	256074
Lamp5Lhx61	684523
Lamp5Lhx61	218226
Lamp5Lhx61	317079
Lamp5Lhx61	173180
Lamp5Lhx61	350545
Lamp5Lhx61	64163
Lamp5Lhx61	20861
Lamp5Lhx61	108705
Lamp5Lhx61	30077
Lamp5Lhx61	77424
Lamp5Lhx61	24105
Lamp5Lhx61	22538
Lamp5Lhx61	23062
Lamp5Lhx61	117869
Lamp5Lhx61	182966
Lamp5Lhx61	67049
Lamp5Lhx61	54443
Lamp5Lhx61	67028
Lamp5Lhx61	583800
Lamp5Lhx61	11056
Lamp5Lhx61	50857
Lamp5Lhx61	13629
Lamp5Lhx61	403949
Lamp5Lhx61	63665
Lamp5Lhx61	10035
Lamp5Lhx61	84757
Lamp5Lhx61	140322
Lamp5Lhx61	64380
Lamp5Lhx61	27571
Lamp5Lhx61	459475
Lamp5Lhx61	25550
Lamp5Lhx61	54854
Lamp5Lhx61	158464
Lamp5Lhx61	97843
Lamp5Lhx61	511076
Lamp5Lhx61	158131
Lamp5Lhx61	36677
Lamp5Lhx61	57614
Lamp5Lhx61	198949
Lamp5Lhx61	26441
Lamp5Lhx61	29060
Lamp5Lhx61	20158
Lamp5Lhx61	20600
Lamp5Lhx61	202457
Lamp5Lhx61	84062
Lamp5Lhx61	84550
Lamp5Lhx61	725519
Lamp5Lhx61	84630
Lamp5Lhx61	16343
Lamp5Lhx61	640657
Lamp5Lhx61	955912
Lamp5Lhx61	150301
Lamp5Lhx61	30393
Lamp5Lhx61	73001
Lamp5Lhx61	23276
Lamp5Lhx61	91839
Lamp5Lhx61	401558
Lamp5Lhx61	396865
Lamp5Lhx61	262541
Lamp5Lhx61	49301
Lamp5Lhx61	74139
Lamp5Lhx61	37802
Lamp5Lhx61	43594
Lamp5Lhx61	185757
Lamp5Lhx61	161522
Lamp5Lhx61	52495
Lamp5Lhx61	117847
Lamp5Lhx61	187935
Lamp5Lhx61	28043
Lamp5Lhx61	279716
Lamp5Lhx61	605715
Lamp5Lhx61	273207
Lamp5Lhx61	93137
Lamp5Lhx61	830360
Lamp5Lhx61	118797
Lamp5Lhx61	34268
Lamp5Lhx61	4557
Lamp5Lhx61	36329
Lamp5Lhx61	29323
Lamp5Lhx61	19975
Lamp5Lhx61	22578
Lamp5Lhx61	606945
Lamp5Lhx61	681803
Lamp5Lhx61	368844
Lamp5Lhx61	80746
Lamp5Lhx61	87393
Lamp5Lhx61	20967
Lamp5Lhx61	245614
Lamp5Lhx61	517171
Lamp5Lhx61	34811
Lamp5Lhx61	75757
Lamp5Lhx61	25086
Lamp5Lhx61	43212
Lamp5Lhx61	191235
Lamp5Lhx61	232442
Lamp5Lhx61	58558
Lamp5Lhx61	44490
Lamp5Lhx61	151830
Lamp5Lhx61	155086
Lamp5Lhx61	45475
Lamp5Lhx61	35363
Lamp5Lhx61	61434
Lamp5Lhx61	27340
Lamp5Lhx61	8350
Lamp5Lhx61	420307
Lamp5Lhx61	25636
Lamp5Lhx61	89443
Lamp5Lhx61	68478
Lamp5Lhx61	208114
Lamp5Lhx61	42821
Lamp5Lhx61	64461
Lamp5Lhx61	136904
Lamp5Lhx61	60026
Lamp5Lhx61	15405
Lamp5Lhx61	70206
Lamp5Lhx61	128590
Lamp5Lhx61	142401
Lamp5Lhx61	68158
Lamp5Lhx61	285796
Lamp5Lhx61	42220
Lamp5Lhx61	63825
Lamp5Lhx61	37282
Lamp5Lhx61	214643
Lamp5Lhx61	78209
Lamp5Lhx61	55578
Lamp5Lhx61	79237
Lamp5Lhx61	4368
Lamp5Lhx61	225953
Lamp5Lhx61	35415
Lamp5Lhx61	71345
Lamp5Lhx61	5780
Lamp5Lhx61	4554
Lamp5Lhx61	6203
Lamp5Lhx61	19654
Lamp5Lhx61	187221
Lamp5Lhx61	87279
Lamp5Lhx61	28175
Lamp5Lhx61	106086
Lamp5Lhx61	40277
Lamp5Lhx61	1438
Lamp5Lhx61	13188
Lamp5Lhx61	31008
Lamp5Lhx61	6156
Lamp5Lhx61	39693
Lamp5Lhx61	120609
Lamp5Lhx61	10475
Lamp5Lhx61	57881
Lamp5Lhx61	83329
Lamp5Lhx61	70516
Lamp5Lhx61	32852
Lamp5Lhx61	14632
Lamp5Lhx61	59528
Lamp5Lhx61	15952
Lamp5Lhx61	11908
Lamp5Lhx61	48945
Lamp5Lhx61	23173
Lamp5Lhx61	81054
Lamp5Lhx61	562156
Lamp5Lhx61	66254
Lamp5Lhx61	110822
Lamp5Lhx61	188577
Lamp5Lhx61	12451
Lamp5Lhx61	61533
Lamp5Lhx61	103545
Lamp5Lhx61	101702
Lamp5Lhx61	446980
Lamp5Lhx61	287913
Lamp5Lhx61	256143
Lamp5Lhx61	145371
Lamp5Lhx61	219360
Lamp5Lhx61	500936
Lamp5Lhx61	424644
Lamp5Lhx61	502306
Lamp5Lhx61	188454
Lamp5Lhx61	43092
Lamp5Lhx61	192050
Lamp5Lhx61	83394
Lamp5Lhx61	55614
Lamp5Lhx61	3597
Lamp5Lhx61	301819
Lamp5Lhx61	51912
Lamp5Lhx61	13375
Lamp5Lhx61	53285
Lamp5Lhx61	155927
Lamp5Lhx61	11160
Lamp5Lhx61	24986
Lamp5Lhx61	21806
Lamp5Lhx61	53083
Lamp5Lhx61	27653
Lamp5Lhx61	30969
Lamp5Lhx61	107088
Lamp5Lhx61	110914
Lamp5Lhx61	3136
Lamp5Lhx61	36574
Lamp5Lhx61	78588
Lamp5Lhx61	62901
Lamp5Lhx61	93199
Lamp5Lhx61	96860
Lamp5Lhx61	52335
Lamp5Lhx61	117046
Lamp5Lhx61	22295
Lamp5Lhx61	12023
Lamp5Lhx61	28371
Lamp5Lhx61	86941
Lamp5Lhx61	33998
Lamp5Lhx61	18904
Lamp5Lhx61	30651
Lamp5Lhx61	19667
Lamp5Lhx61	39138
Lamp5Lhx61	417339
Lamp5Lhx61	163694
Lamp5Lhx61	77280
Lamp5Lhx61	180663
Lamp5Lhx61	20176
Lamp5Lhx61	23442
Lamp5Lhx61	12475
Lamp5Lhx61	32884
Lamp5Lhx61	111651
Lamp5Lhx61	62880
Lamp5Lhx61	62273
Lamp5Lhx61	272355
Lamp5Lhx61	21807
Lamp5Lhx61	120117
Lamp5Lhx61	51827
Lamp5Lhx61	192370
Lamp5Lhx61	1336589
Lamp5Lhx61	82129
Lamp5Lhx61	41115
Lamp5Lhx61	236721
Lamp5Lhx61	97788
Lamp5Lhx61	38667
Lamp5Lhx61	23432
Lamp5Lhx61	361605
Lamp5Lhx61	53433
Lamp5Lhx61	64319
Lamp5Lhx61	8341
Lamp5Lhx61	33408
Lamp5Lhx61	13036
Lamp5Lhx61	39134
Lamp5Lhx61	42501
Lamp5Lhx61	98655
Lamp5Lhx61	175162
Lamp5Lhx61	185508
Lamp5Lhx61	138037
Lamp5Lhx61	89735
Lamp5Lhx61	264379
Lamp5Lhx61	691333
Lamp5Lhx61	363800
Lamp5Lhx61	95605
Lamp5Lhx61	350275
Lamp5Lhx61	76529
Lamp5Lhx61	34209
Lamp5Lhx61	533526
Lamp5Lhx61	154458
Lamp5Lhx61	24583
Lamp5Lhx61	92582
Lamp5Lhx61	527009
Lamp5Lhx61	92377
Lamp5Lhx61	79033
Lamp5Lhx61	24297
Lamp5Lhx61	254004
Lamp5Lhx61	132689
Lamp5Lhx61	427776
Lamp5Lhx61	38836
Lamp5Lhx61	39416
Lamp5Lhx61	43629
Lamp5Lhx61	84900
Lamp5Lhx61	193804
Lamp5Lhx61	16070
Lamp5Lhx61	41043
Lamp5Lhx61	506080
Lamp5Lhx61	67403
Lamp5Lhx61	144478
Lamp5Lhx61	257719
Lamp5Lhx61	105595
Lamp5Lhx61	35332
Lamp5Lhx61	203081
Lamp5Lhx61	170621
Lamp5Lhx61	38571
Lamp5Lhx61	2820
Lamp5Lhx61	17412
Lamp5Lhx61	107317
Lamp5Lhx61	25315
Lamp5Lhx61	738141
Lamp5Lhx61	55932
Lamp5Lhx61	50545
Lamp5Lhx61	126575
Lamp5Lhx61	87828
Lamp5Lhx61	59025
Lamp5Lhx61	348814
Lamp5Lhx61	141174
Lamp5Lhx61	147605
Lamp5Lhx61	36883
Lamp5Lhx61	27402
Lamp5Lhx61	82472
Lamp5Lhx61	31800
Lamp5Lhx61	82104
Lamp5Lhx61	28358
Lamp5Lhx61	22496
Lamp5Lhx61	19220
Lamp5Lhx61	27903
Lamp5Lhx61	58625
Lamp5Lhx61	234373
Lamp5Lhx61	18810
Lamp5Lhx61	27613
Lamp5Lhx61	121020
Lamp5Lhx61	112746
Lamp5Lhx61	16510
Lamp5Lhx61	137885
Lamp5Lhx61	94383
Lamp5Lhx61	10280
Lamp5Lhx61	222117
Lamp5Lhx61	1987
Lamp5Lhx61	45224
Lamp5Lhx61	15309
Lamp5Lhx61	552047
Lamp5Lhx61	441074
Lamp5Lhx61	17800
Lamp5Lhx61	2026158
Lamp5Lhx61	136277
Lamp5Lhx61	157880
Lamp5Lhx61	117517
Lamp5Lhx61	77561
Lamp5Lhx61	84189
Lamp5Lhx61	161959
Lamp5Lhx61	95931
Lamp5Lhx61	125444
Lamp5Lhx61	685450
Lamp5Lhx61	46265
Lamp5Lhx61	76531
Lamp5Lhx61	759800
Lamp5Lhx61	132848
Lamp5Lhx61	21137
Lamp5Lhx61	215890
Lamp5Lhx61	149369
Lamp5Lhx61	220217
Lamp5Lhx61	290440
Lamp5Lhx61	2511
Lamp5Lhx61	81055
Lamp5Lhx61	333571
Lamp5Lhx61	243269
Lamp5Lhx61	71227
Lamp5Lhx61	54360
Lamp5Lhx61	168434
Lamp5Lhx61	163100
Lamp5Lhx61	158214
Lamp5Lhx61	211934
Lamp5Lhx61	95610
Lamp5Lhx61	207279
Lamp5Lhx61	107832
Lamp5Lhx61	103612
Lamp5Lhx61	79396
Lamp5Lhx61	924373
Lamp5Lhx61	63126
Lamp5Lhx61	70129
Lamp5Lhx61	75978
Lamp5Lhx61	361385
Lamp5Lhx61	283359
Lamp5Lhx61	794117
Lamp5Lhx61	280007
Lamp5Lhx61	66110
Lamp5Lhx61	74353
Lamp5Lhx61	297149
Lamp5Lhx61	192141
Lamp5Lhx61	306963
Lamp5Lhx61	204992
Lamp5Lhx61	394599
Lamp5Lhx61	231024
Lamp5Lhx61	128414
Lamp5Lhx61	37498
Lamp5Lhx61	780791
Lamp5Lhx61	1456105
Lamp5Lhx61	99290
Lamp5Lhx61	170162
Lamp5Lhx61	13820
Lamp5Lhx61	29677
Lamp5Lhx61	126895
Lamp5Lhx61	432513
Lamp5Lhx61	26522
Lamp5Lhx61	56499
Lamp5Lhx61	405664
Lamp5Lhx61	267466
Lamp5Lhx61	254328
Lamp5Lhx61	53218
Lamp5Lhx61	848444
Lamp5Lhx61	853533
Lamp5Lhx61	402274
Lamp5Lhx61	299729
Lamp5Lhx61	78053
Lamp5Lhx61	102976
Lamp5Lhx61	2782
Lamp5Lhx61	3805
Lamp5Lhx61	60755
Lamp5Lhx61	516896
Lamp5Lhx61	407413
Lamp5Lhx61	383775
Lamp5Lhx61	230254
Lamp5Lhx61	183963
Lamp5Lhx61	128067
Lamp5Lhx61	204385
Lamp5Lhx61	1095756
Lamp5Lhx61	180162
Lamp5Lhx61	118720
Lamp5Lhx61	137027
Lamp5Lhx61	31532
Lamp5Lhx61	139340
Lamp5Lhx61	121696
Lamp5Lhx61	260850
Lamp5Lhx61	277195
Lamp5Lhx61	112772
Lamp5Lhx61	41920
Lamp5Lhx61	30863
Lamp5Lhx61	6033
Lamp5Lhx61	16937
Lamp5Lhx61	112990
Lamp5Lhx61	177603
Lamp5Lhx61	325821
Lamp5Lhx61	69062
Lamp5Lhx61	25469
Lamp5Lhx61	7115
Lamp5Lhx61	5725
Lamp5Lhx61	167763
Lamp5Lhx61	18775
Lamp5Lhx61	162112
Lamp5Lhx61	162975
Lamp5Lhx61	587291
Lamp5Lhx61	36279
Lamp5Lhx61	34691
Lamp5Lhx61	176274
Lamp5Lhx61	330147
Lamp5Lhx61	70475
Lamp5Lhx61	77731
Lamp5Lhx61	31519
Lamp5Lhx61	49317
Lamp5Lhx61	17905
Lamp5Lhx61	190786
Lamp5Lhx61	37943
Lamp5Lhx61	172715
Lamp5Lhx61	273473
Lamp5Lhx61	8760
Lamp5Lhx61	80810
Lamp5Lhx61	180251
Lamp5Lhx61	125252
Lamp5Lhx61	266823
Lamp5Lhx61	156413
Lamp5Lhx61	678473
Lamp5Lhx61	123436
Lamp5Lhx61	64789
Lamp5Lhx61	840905
Lamp5Lhx61	69099
Lamp5Lhx61	37896
Lamp5Lhx61	217824
Lamp5Lhx61	470129
Lamp5Lhx61	29830
Lamp5Lhx61	107049
Lamp5Lhx61	1240245
Lamp5Lhx61	89040
Lamp5Lhx61	43928
Lamp5Lhx61	687221
Lamp5Lhx61	798009
Lamp5Lhx61	237279
Lamp5Lhx61	12593
Lamp5Lhx61	162469
Lamp5Lhx61	27197
Lamp5Lhx61	44107
Lamp5Lhx61	70374
Lamp5Lhx61	64535
Lamp5Lhx61	6798
Lamp5Lhx61	47067
Lamp5Lhx61	1133906
Lamp5Lhx61	307907
Lamp5Lhx61	228418
Lamp5Lhx61	82369
Lamp5Lhx61	20559
Lamp5Lhx61	57840
Lamp5Lhx61	560802
Lamp5Lhx61	104269
Lamp5Lhx61	98957
Lamp5Lhx61	194457
Lamp5Lhx61	98233
Lamp5Lhx61	23793
Lamp5Lhx61	34818
Lamp5Lhx61	357005
Lamp5Lhx61	103407
Lamp5Lhx61	70259
Lamp5Lhx61	72650
Lamp5Lhx61	598434
Lamp5Lhx61	172724
Lamp5Lhx61	104815
Lamp5Lhx61	683774
Lamp5Lhx61	74103
Lamp5Lhx61	12994
Lamp5Lhx61	88587
Lamp5Lhx61	147786
Lamp5Lhx61	477867
Lamp5Lhx61	17743
Lamp5Lhx61	34209
Lamp5Lhx61	784021
Lamp5Lhx61	94941
Lamp5Lhx61	31725
Lamp5Lhx61	116061
Lamp5Lhx61	455706
Lamp5Lhx61	1215515
Lamp5Lhx61	73405
Lamp5Lhx61	28686
Lamp5Lhx61	93042
Lamp5Lhx61	119761
Lamp5Lhx61	69459
Lamp5Lhx61	329566
Lamp5Lhx61	125524
Lamp5Lhx61	1113826
Lamp5Lhx61	57350
Lamp5Lhx61	919129
Lamp5Lhx61	155678
Lamp5Lhx61	13226
Lamp5Lhx61	22935
Lamp5Lhx61	19300
Lamp5Lhx61	95950
Lamp5Lhx61	280191
Lamp5Lhx61	149024
Lamp5Lhx61	225160
Lamp5Lhx61	278256
Lamp5Lhx61	203874
Lamp5Lhx61	109244
Lamp5Lhx61	25174
Lamp5Lhx61	475680
Lamp5Lhx61	112581
Lamp5Lhx61	203175
Lamp5Lhx61	731030
Lamp5Lhx61	130275
Lamp5Lhx61	73879
Lamp5Lhx61	112304
Lamp5Lhx61	482255
Lamp5Lhx61	550750
Lamp5Lhx61	109151
Lamp5Lhx61	121780
Lamp5Lhx61	122266
Lamp5Lhx61	88302
Lamp5Lhx61	326860
Lamp5Lhx61	362237
Lamp5Lhx61	141176
Lamp5Lhx61	45104
Lamp5Lhx61	61285
Lamp5Lhx61	10065
Lamp5Lhx61	396692
Lamp5Lhx61	827902
Lamp5Lhx61	444408
Lamp5Lhx61	556097
Lamp5Lhx61	83903
MicroPVM1	260901
MicroPVM1	593507
MicroPVM1	15609
MicroPVM1	419362
MicroPVM1	191057
MicroPVM1	108705
MicroPVM1	186065
MicroPVM1	317189
MicroPVM1	100270
MicroPVM1	14930
MicroPVM1	605715
MicroPVM1	324575
MicroPVM1	996387
MicroPVM1	878568
MicroPVM1	222552
MicroPVM1	27340
MicroPVM1	420307
MicroPVM1	285796
MicroPVM1	214643
MicroPVM1	13188
MicroPVM1	37847
MicroPVM1	43528
MicroPVM1	562156
MicroPVM1	1196878
MicroPVM1	668616
MicroPVM1	472745
MicroPVM1	52897
MicroPVM1	120051
MicroPVM1	52335
MicroPVM1	159980
MicroPVM1	718219
MicroPVM1	394539
MicroPVM1	270984
MicroPVM1	304932
MicroPVM1	955337
MicroPVM1	32823
MicroPVM1	152675
MicroPVM1	738141
MicroPVM1	398668
MicroPVM1	934597
MicroPVM1	484770
MicroPVM1	1046150
MicroPVM1	1822715
MicroPVM1	50420
MicroPVM1	428979
MicroPVM1	924373
MicroPVM1	361385
MicroPVM1	83832
MicroPVM1	28980
MicroPVM1	684113
MicroPVM1	100959
MicroPVM1	1520337
MicroPVM1	78728
MicroPVM1	512113
MicroPVM1	27863
MicroPVM1	60324
MicroPVM1	112990
MicroPVM1	36279
MicroPVM1	172778
MicroPVM1	167538
MicroPVM1	457267
MicroPVM1	1458496
MicroPVM1	659173
MicroPVM1	70374
MicroPVM1	265656
MicroPVM1	340056
MicroPVM1	98957
MicroPVM1	285391
MicroPVM1	2651978
MicroPVM1	324655
MicroPVM1	109244
MicroPVM1	121780
MicroPVM1	802742
OPC1	233805
OPC1	67073
OPC1	302716
OPC1	127684
OPC1	443536
OPC1	135118
OPC1	676951
OPC1	410047
OPC1	36279
OPC1	913998
OPC2	45663
OPC2	33816
OPC2	214286
OPC2	500265
OPC2	128458
OPC2	28426
OPC2	108705
OPC2	1696896
OPC2	580102
OPC2	678442
OPC2	699758
OPC2	185305
OPC2	217254
OPC2	22578
OPC2	25086
OPC2	81418
OPC2	155086
OPC2	47269
OPC2	357257
OPC2	1177087
OPC2	66491
OPC2	186189
OPC2	393868
OPC2	413869
OPC2	691333
OPC2	95605
OPC2	153254
OPC2	975311
OPC2	132001
OPC2	15309
OPC2	64558
OPC2	924373
OPC2	1603866
OPC2	408749
OPC2	92025
OPC2	299729
OPC2	648194
OPC2	112990
OPC2	103444
OPC2	36279
OPC2	576211
OPC2	425026
OPC2	678473
OPC2	387017
OPC2	75460
OPC2	70374
OPC2	47067
OPC2	194457
Oligo1	200667
Oligo1	150945
Oligo1	131418
Oligo1	615828
Oligo1	588230
Oligo1	570528
Oligo1	1171262
Oligo1	16614
Oligo1	232048
Oligo1	33816
Oligo1	73897
Oligo1	32245
Oligo1	1003544
Oligo1	40746
Oligo1	608545
Oligo1	799606
Oligo1	533810
Oligo1	221423
Oligo1	366819
Oligo1	87757
Oligo1	12974
Oligo1	62289
Oligo1	823372
Oligo1	47142
Oligo1	162853
Oligo1	350545
Oligo1	463488
Oligo1	464699
Oligo1	413953
Oligo1	548621
Oligo1	113935
Oligo1	289063
Oligo1	14930
Oligo1	93137
Oligo1	295851
Oligo1	302716
Oligo1	25086
Oligo1	1832802
Oligo1	81418
Oligo1	98961
Oligo1	27340
Oligo1	258948
Oligo1	5780
Oligo1	271446
Oligo1	83329
Oligo1	562156
Oligo1	22557
Oligo1	51270
Oligo1	103545
Oligo1	287913
Oligo1	43092
Oligo1	11160
Oligo1	23442
Oligo1	62273
Oligo1	151136
Oligo1	393868
Oligo1	423162
Oligo1	299813
Oligo1	238610
Oligo1	384510
Oligo1	46433
Oligo1	273669
Oligo1	515940
Oligo1	506080
Oligo1	259704
Oligo1	233233
Oligo1	257719
Oligo1	496809
Oligo1	41055
Oligo1	15309
Oligo1	353240
Oligo1	516689
Oligo1	62562
Oligo1	36118
Oligo1	2511
Oligo1	748511
Oligo1	73291
Oligo1	367063
Oligo1	84784
Oligo1	99673
Oligo1	607067
Oligo1	78728
Oligo1	194853
Oligo1	371049
Oligo1	112990
Oligo1	36279
Oligo1	190786
Oligo1	754758
Oligo1	282564
Oligo1	516531
Oligo1	118980
Oligo1	457267
Oligo1	54342
Oligo1	75460
Oligo1	162469
Oligo1	70374
Oligo1	654557
Oligo1	47067
Oligo1	82369
Oligo1	397938
Oligo1	1301874
Oligo1	193394
Oligo1	196380
Oligo1	444108
Oligo1	167761
Oligo1	69459
Oligo1	131193
Oligo1	51077
Oligo1	130275
Oligo1	109151
Oligo1	121780
Oligo1	2338903
Oligo1	362237
Pax61	6988
Pax61	41983
Pax61	26642
Pax61	44296
Pax61	209820
Pax61	16012
Pax61	48048
Pax61	45663
Pax61	60875
Pax61	103441
Pax61	190824
Pax61	185315
Pax61	103402
Pax61	45571
Pax61	23798
Pax61	33816
Pax61	190860
Pax61	244989
Pax61	92191
Pax61	70806
Pax61	73897
Pax61	101309
Pax61	570323
Pax61	17548
Pax61	57947
Pax61	373891
Pax61	32245
Pax61	180821
Pax61	452028
Pax61	142807
Pax61	799606
Pax61	26434
Pax61	288939
Pax61	405635
Pax61	87757
Pax61	128458
Pax61	207251
Pax61	12974
Pax61	144930
Pax61	41293
Pax61	20863
Pax61	321005
Pax61	46066
Pax61	15934
Pax61	86419
Pax61	38622
Pax61	9884
Pax61	63111
Pax61	33182
Pax61	64163
Pax61	108705
Pax61	30077
Pax61	24105
Pax61	22538
Pax61	117869
Pax61	463488
Pax61	11056
Pax61	33218
Pax61	50857
Pax61	266452
Pax61	113215
Pax61	15570
Pax61	84757
Pax61	66019
Pax61	55255
Pax61	136883
Pax61	64380
Pax61	54854
Pax61	97843
Pax61	26441
Pax61	84630
Pax61	133870
Pax61	955912
Pax61	92680
Pax61	134011
Pax61	277496
Pax61	43594
Pax61	185757
Pax61	91847
Pax61	14930
Pax61	268515
Pax61	830360
Pax61	34268
Pax61	218620
Pax61	29323
Pax61	22578
Pax61	51166
Pax61	681803
Pax61	52746
Pax61	75757
Pax61	25086
Pax61	141954
Pax61	43212
Pax61	331252
Pax61	151830
Pax61	81418
Pax61	155086
Pax61	61434
Pax61	27340
Pax61	89443
Pax61	68478
Pax61	128590
Pax61	142401
Pax61	65190
Pax61	9491
Pax61	97009
Pax61	285796
Pax61	79237
Pax61	4368
Pax61	47269
Pax61	5780
Pax61	19654
Pax61	87279
Pax61	44757
Pax61	243946
Pax61	28175
Pax61	40277
Pax61	1438
Pax61	13188
Pax61	133765
Pax61	6156
Pax61	39693
Pax61	57881
Pax61	1177087
Pax61	83329
Pax61	75324
Pax61	15952
Pax61	11908
Pax61	23173
Pax61	11145
Pax61	110822
Pax61	122883
Pax61	188577
Pax61	14539
Pax61	215520
Pax61	256143
Pax61	797737
Pax61	55614
Pax61	3597
Pax61	211426
Pax61	120051
Pax61	53285
Pax61	155927
Pax61	51875
Pax61	27809
Pax61	41823
Pax61	78588
Pax61	62901
Pax61	96860
Pax61	12023
Pax61	107548
Pax61	19667
Pax61	15418
Pax61	893326
Pax61	12475
Pax61	111651
Pax61	68490
Pax61	393868
Pax61	82129
Pax61	188568
Pax61	255046
Pax61	103793
Pax61	33408
Pax61	13036
Pax61	245658
Pax61	39134
Pax61	185508
Pax61	89735
Pax61	63418
Pax61	394539
Pax61	95605
Pax61	82286
Pax61	76529
Pax61	57805
Pax61	34209
Pax61	584643
Pax61	90362
Pax61	64785
Pax61	92582
Pax61	92377
Pax61	132689
Pax61	38836
Pax61	974166
Pax61	39416
Pax61	42802
Pax61	43629
Pax61	193804
Pax61	41043
Pax61	67403
Pax61	257719
Pax61	14786
Pax61	61927
Pax61	345110
Pax61	63407
Pax61	17412
Pax61	154533
Pax61	107317
Pax61	126575
Pax61	348814
Pax61	91788
Pax61	38104
Pax61	36883
Pax61	28358
Pax61	106059
Pax61	19220
Pax61	58625
Pax61	37729
Pax61	27613
Pax61	137885
Pax61	94383
Pax61	222117
Pax61	484770
Pax61	15309
Pax61	136212
Pax61	308958
Pax61	86211
Pax61	76531
Pax61	215890
Pax61	220217
Pax61	2511
Pax61	81055
Pax61	269513
Pax61	168434
Pax61	658310
Pax61	406200
Pax61	242104
Pax61	924373
Pax61	794117
Pax61	74353
Pax61	297149
Pax61	204992
Pax61	794527
Pax61	157329
Pax61	188694
Pax61	30401
Pax61	37498
Pax61	1456105
Pax61	32142
Pax61	38790
Pax61	13820
Pax61	26522
Pax61	102807
Pax61	304044
Pax61	384136
Pax61	53218
Pax61	118850
Pax61	402274
Pax61	60755
Pax61	516896
Pax61	143365
Pax61	128067
Pax61	14052
Pax61	195510
Pax61	137027
Pax61	121696
Pax61	75830
Pax61	122193
Pax61	41920
Pax61	16937
Pax61	112990
Pax61	7115
Pax61	5725
Pax61	236433
Pax61	18775
Pax61	36279
Pax61	31519
Pax61	49317
Pax61	210786
Pax61	316175
Pax61	85798
Pax61	17905
Pax61	190786
Pax61	8760
Pax61	221702
Pax61	579410
Pax61	678473
Pax61	341251
Pax61	118980
Pax61	50288
Pax61	84119
Pax61	276401
Pax61	295145
Pax61	11341
Pax61	819410
Pax61	162469
Pax61	27197
Pax61	655795
Pax61	70374
Pax61	64535
Pax61	5666
Pax61	48924
Pax61	47067
Pax61	1133906
Pax61	28046
Pax61	307907
Pax61	228418
Pax61	20559
Pax61	98957
Pax61	233013
Pax61	23793
Pax61	379380
Pax61	585188
Pax61	172724
Pax61	104815
Pax61	235024
Pax61	110236
Pax61	222553
Pax61	477867
Pax61	17743
Pax61	34209
Pax61	94941
Pax61	31725
Pax61	135873
Pax61	116061
Pax61	1215515
Pax61	23741
Pax61	69981
Pax61	69459
Pax61	120948
Pax61	60760
Pax61	22935
Pax61	19300
Pax61	172642
Pax61	109244
Pax61	25174
Pax61	24221
Pax61	20087
Pax61	2755
Pax61	130275
Pax61	36279
Pax61	295401
Pax61	146435
Pax61	23729
Pax61	24229
Pax61	109151
Pax61	121780
Pax61	88302
Pax61	326860
Pax61	141176
Pax61	33485
Pax61	61285
Pax61	10065
Pax61	827902
Pax61	124254
Pax61	83903
Pax61	216013
Pax62	6988
Pax62	79128
Pax62	209820
Pax62	45663
Pax62	221248
Pax62	288653
Pax62	168411
Pax62	437567
Pax62	75909
Pax62	562149
Pax62	86249
Pax62	32245
Pax62	142807
Pax62	339769
Pax62	1333203
Pax62	87757
Pax62	41293
Pax62	910439
Pax62	9884
Pax62	63111
Pax62	64163
Pax62	108705
Pax62	30077
Pax62	117869
Pax62	113215
Pax62	63665
Pax62	580102
Pax62	66019
Pax62	125218
Pax62	459475
Pax62	297877
Pax62	97843
Pax62	84630
Pax62	44989
Pax62	131993
Pax62	151628
Pax62	14087
Pax62	396865
Pax62	91847
Pax62	457160
Pax62	14930
Pax62	830360
Pax62	29323
Pax62	22578
Pax62	80746
Pax62	245614
Pax62	25086
Pax62	40331
Pax62	18199
Pax62	155086
Pax62	420307
Pax62	68478
Pax62	53602
Pax62	128590
Pax62	285796
Pax62	79237
Pax62	19664
Pax62	47269
Pax62	5780
Pax62	87279
Pax62	238421
Pax62	28175
Pax62	13188
Pax62	11908
Pax62	63843
Pax62	518545
Pax62	12451
Pax62	329585
Pax62	86941
Pax62	30651
Pax62	33408
Pax62	924512
Pax62	423162
Pax62	780844
Pax62	95605
Pax62	123344
Pax62	34209
Pax62	223745
Pax62	273669
Pax62	39416
Pax62	955337
Pax62	348814
Pax62	123929
Pax62	19220
Pax62	234373
Pax62	27613
Pax62	112746
Pax62	383321
Pax62	18427
Pax62	15309
Pax62	449227
Pax62	259452
Pax62	46265
Pax62	220217
Pax62	64558
Pax62	924373
Pax62	428681
Pax62	74129
Pax62	105755
Pax62	204992
Pax62	217900
Pax62	387999
Pax62	37498
Pax62	185661
Pax62	362970
Pax62	210775
Pax62	53218
Pax62	31532
Pax62	121696
Pax62	112990
Pax62	36279
Pax62	190786
Pax62	220278
Pax62	8760
Pax62	425026
Pax62	332285
Pax62	295145
Pax62	70374
Pax62	64535
Pax62	47067
Pax62	1133906
Pax62	20559
Pax62	98957
Pax62	203260
Pax62	1301874
Pax62	172724
Pax62	104815
Pax62	477867
Pax62	17743
Pax62	107187
Pax62	94941
Pax62	116061
Pax62	13226
Pax62	19300
Pax62	203175
